ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,rival,resultado,fecha,50_50,bad_behaviour_card,ball_recovery_offensive,block_offensive,foul_committed_penalty,foul_won_penalty,goalkeeper_punched_out,pass_cut_back,pass_inswinging,shot_follows_dribble,shot_one_on_one,clearance_other,block_save_block,dribble_no_touch,pass_miscommunication
,,,,,,,,,,,,,,,0.060154,,,,,,,,,,,,,b8c51026-7acb-4558-abc9-69703e799aaf,2596,,,"[107.2, 25.9]",3857264,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,104,Argentina,779,"['14f46233-eedc-48ae-9e8c-16ab4fd5aa5b', '8b69ffdf-d391-4aba-baf1-094e8a1ea6d3']",23,,Left Foot,,"[108.1, 26.7]",,"[{'location': [84.7, 47.9], 'player': {'id': 31955, 'name': 'Jakub Kamiński'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.7, 21.5], 'player': {'id': 4734, 'name': 'Matty Cash'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 27.6], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 26.1], 'player': {'id': 8714, 'name': 'Damian Szymański'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 27.2], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.6, 29.1], 'player': {'id': 44166, 'name': 'Jakub Piotr Kiwior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 36.1], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.8, 27.2], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 47.4], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.5, 35.9], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Blocked,0.023947677,Normal,Open Play,,,,,,Argentina,779,00:18:23.127,Shot,,Poland,0-2,2022-11-30,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.600784,,,,,,,,,,,,,0bcdb3c6-6051-4d5f-a442-cb13feed8e02,2940,,,"[106.5, 35.1]",3857264,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,109,Argentina,779,['b6190a35-b632-4193-802c-c6c9c649d923'],36,,Left Foot,,"[117.4, 38.7, 0.3]",True,"[{'location': [112.8, 39.2], 'player': {'id': 5673, 'name': 'Bartosz Bereszyński'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.6, 35.4], 'player': {'id': 44166, 'name': 'Jakub Piotr Kiwior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 28.3], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 20.2], 'player': {'id': 4734, 'name': 'Matty Cash'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.7, 49.3], 'player': {'id': 31955, 'name': 'Jakub Kamiński'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.1, 36.4], 'player': {'id': 8714, 'name': 'Damian Szymański'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.8, 24.9], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 18.2], 'player': {'id': 28453, 'name': 'Michał Skóraś'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.8, 37.5], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.6, 18.6], 'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.5, 21.3], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.9, 33.3], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.4, 59.1], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [86.3, 51.6], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",f7128284-d182-416f-89fd-d4744c2b5865,Saved,0.13232325,Normal,Open Play,,,,,,Argentina,779,00:25:36.404,Shot,,Poland,0-2,2022-11-30,,,,,,,,,,,,,,,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,e663946a-0cf5-4978-b8ce-81d3b02c15d4,1926,,,"[69.4, 64.5]",3857264,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,86,Argentina,779,"['966ff328-fd92-443c-969b-5ae3b52cc9b0', 'fe21cbfb-14a2-4a07-a1c0-efe2004998ed']",14,,,,,,,,,,,,,,,,,Argentina,779,00:05:14.213,Dribbled Past,,Poland,0-2,2022-11-30,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,abb810c3-3dad-4d75-aa7d-0dec2b92cd43,256,,,"[95.7, 35.4]",3857264,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,14,Argentina,779,,26,,,,,,,,,,,,,,,,,Argentina,779,00:06:26.555,Miscontrol,,Poland,0-2,2022-11-30,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.954354,,,,,,,,,,,,,efe9256c-78b0-41df-9240-f9e3a877059b,91,,,"[65.9, 36.0]",3857289,1,,,,,-0.93624353,,Left Foot,,,"[76.5, 21.6]",,Ground Pass,17.880716,,,,Alexis Mac Allister,27886.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Argentina,779,"['245b12ea-85f1-464e-9455-2d3e6e7b7e79', '25bbc1aa-249f-45a7-934e-0e96816e6d34', 'bab21794-cadf-4ccf-b5ee-1784b6c70d34']",52,,,,,,,,,,,,,,,,,Argentina,779,00:01:52.506,Pass,True,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.710539,,,,,,,,,,,,,3441403f-9fe1-45e1-a8f0-2a1170db2aaa,185,,,"[73.2, 47.1]",3857289,4,,,,,-0.41080013,,Left Foot,,,"[89.5, 40.0]",,Ground Pass,17.779202,,,,Alexis Mac Allister,27886.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,8,Argentina,779,['f5caabc2-d488-4a28-8513-6ea6793bd5bd'],9,,,,,,,,,,,,,,,,,Argentina,779,00:04:09.179,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.222634,,,,,,,,,,,,,89017e01-17d3-4147-8557-95a4711dc771,294,,,"[7.8, 21.6]",3857289,8,,,,,-0.32175055,,Left Foot,,,"[11.1, 20.5]",,Ground Pass,3.4785054,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,11,Mexico,794,"['b34e37d6-b350-4c61-b445-ed999deb93d6', 'd70a7e81-9a97-4af4-86cd-e52dc1195d2e']",7,,,,,,,,,,,,,,,,,Argentina,779,00:08:07.724,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.589234,,,,,,,,,,,,,2a8dcea0-c65e-4303-93e1-0c689db7c2f7,419,,,"[63.2, 68.0]",3857289,11,,,,,-0.5247958,,Left Foot,,,"[68.9, 64.7]",,Ground Pass,6.5863495,,,,Lautaro Javier Martínez,11456.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,16,Argentina,779,"['45f4c5cd-c650-4025-a26c-e5b0875118c9', 'd2949f69-35f7-4f23-8161-dc2ea72128ef']",21,,,,,,,,,,,,,,,,,Argentina,779,00:11:21.854,Pass,True,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.154774,,,,,,,,,,,,,b0ab5c41-147b-4f83-a507-0cbbc00ded52,526,,,"[62.9, 26.7]",3857289,14,,,,,-1.6550122,,Left Foot,,,"[61.6, 11.3]",,Ground Pass,15.454773,,,,Lisandro Martínez,27768.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,22,Argentina,779,['2ed8a428-89e9-4b84-8216-550449e81b33'],5,,,,,,,,,,,,,,,,,Argentina,779,00:14:05.766,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.788836,,,,,,,,,,,,,10a0179f-a3dd-4e19-bc20-6ffdb561134f,538,,,"[73.8, 17.2]",3857289,14,,,,,1.5007358,,Left Foot,,,"[74.6, 28.6]",,Ground Pass,11.428036,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,22,Argentina,779,['ff363446-aca8-4460-9f65-26017b9b6a0a'],12,,,,,,,,,,,,,,,,,Argentina,779,00:14:12.451,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.127836,,,,,,,,,,,,,245a19f6-5495-428e-9453-9263d6f43b06,632,,,"[58.0, 30.3]",3857289,16,,,,,-0.7622809,,Left Foot,,,"[75.7, 13.4]",,Ground Pass,24.472433,,,,Alexis Mac Allister,27886.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,26,Argentina,779,"['50862652-d300-4f33-bd22-548ca1a39698', 'da8b19c1-7b71-4287-98a0-badbe40f8a78']",2,,,,,,,,,,,,,,,,,Argentina,779,00:16:02.232,Pass,True,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.846797,,,,,,,,,,,,,9f548f7f-3d35-490a-bedd-530b2a533120,644,,,"[94.1, 18.0]",3857289,16,,,,,2.775337,,Left Foot,,,"[86.8, 20.8]",,Ground Pass,7.8185678,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,26,Argentina,779,['947cf3fe-6f94-488a-9123-7a800b66056f'],15,,,,,,,,,,,,,,,,,Argentina,779,00:16:15.784,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.485927,,,,,,,,,,,,,f5a35059-90ac-4bfc-892d-a1dc6218c02c,864,,,"[90.9, 54.9]",3857289,24,,,,,-0.8579976,,Left Foot,,,"[96.0, 49.0]",,Ground Pass,7.798718,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,36,Argentina,779,['5a227324-9bb4-486f-b78b-153d4bb17bd1'],10,,,,,,,,,,,,,,,,,Argentina,779,00:24:10.236,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.607023,,,,,,,,,,,,,d8b68d34-d7ab-48cd-a1fe-5b42c8358af5,976,,,"[90.3, 65.0]",3857289,26,,,,,-2.886968,,Left Foot,,,"[83.0, 63.1]",,Ground Pass,7.543209,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,42,Argentina,779,"['aa3ac18a-0e09-42f8-9f64-7e3bbb99e0fd', 'ade00462-f43a-4307-8505-302b42352ec5']",59,,,,,,,,,,,,,,,,,Argentina,779,00:26:59.015,Pass,True,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.082647,,,,,,,,,,,,,ad0023ec-8de2-46da-908d-9692a83d6c09,1078,,,"[68.1, 53.9]",3857289,30,,,,,-2.1702487,,Left Foot,,,"[64.0, 47.9]",,Ground Pass,7.267049,,,,Alexis Mac Allister,27886.0,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,47,Argentina,779,['64e74756-f747-419a-8ac3-55b311a41156'],46,,,,,,,,,,,,,,,,,Argentina,779,00:30:46.454,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.574984,,,,,,,,,,,,,436d7c35-aff5-4c4e-8579-4f74c158239c,1104,,,"[72.2, 43.6]",3857289,31,,,,,-1.1567973,,Right Foot,,,"[75.1, 37.0]",,Ground Pass,7.209022,,,,Alexis Mac Allister,27886.0,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,48,Argentina,779,['a2ed8ebe-5045-4ecb-a675-70991ac09015'],25,,,,,,,,,,,,,,,,,Argentina,779,00:31:25.837,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.631562,,,,,,,,,,,,,9a46bcac-822c-42e7-b9fb-88bba5d5e100,1110,,,"[77.6, 39.2]",3857289,31,,,,,1.9398654,,Left Foot,,,"[73.5, 49.8]",,Ground Pass,11.365298,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,48,Argentina,779,['6bf9295f-82be-446f-a515-10bc4e6a4fbb'],28,,,,,,,,,,,,,,,,,Argentina,779,00:31:28.900,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.453999,,,,,,,,,,,,,e1dbc21f-a74d-4055-80b6-43bb9f53a6f4,1127,,,"[120.0, 0.1]",3857289,32,,,,,1.7346263,,Left Foot,,,"[113.9, 37.0]",,High Pass,37.400803,,Incomplete,True,Nicolás Hernán Otamendi,3090.0,,,Outswinging,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,49,Argentina,779,"['4fba869a-72ef-4e39-9c20-aa4c52ea26ac', '50cfb7dc-4449-4aea-9539-1b0cbcb18773']",16,,,,,,,,,,,,,,,,,Argentina,779,00:32:16.662,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.350231,,,,,,,,,,,,,205a0065-52b4-42fd-a1b5-9a06e81889f8,1137,,,"[115.3, 69.9]",3857289,33,,,,,-1.4999473,,Left Foot,True,,"[117.5, 38.9]",,High Pass,31.077967,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,50,Argentina,779,['7566351f-a48f-4fc8-865e-c63198870ed3'],47,,,,,,,,,,,,,,,,,Argentina,779,00:33:47.466,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.549599,,,,,,,,,,,,,6f7afe86-40dc-455c-8a26-55e301e2c716,1276,,,"[91.2, 54.7]",3857289,37,,,,,-0.7853982,,Left Foot,,,"[97.7, 48.2]",,Ground Pass,9.192389,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,58,Argentina,779,['18fe4f39-8300-45ee-a47d-2967a778ae6c'],55,,,,,,,,,,,,,,,,,Argentina,779,00:37:55.207,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.367628,,,,,,,,,,,,,0ac2020b-f30b-46ff-8ae3-c03f9b0e31fa,1317,,,"[120.0, 80.0]",3857289,39,,True,,,-2.5581286,,Left Foot,,,"[104.7, 69.9]",,Ground Pass,18.33303,,,,Ángel Fabián Di María Hernández,2995.0,,,,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,62,Argentina,779,['021c042c-4cb2-479b-a3df-170284002b67'],55,,,,,,,,,,,,,,,,,Argentina,779,00:39:55.182,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.976672,,,,,,,,,,,,,4f59df12-60cd-48b3-9539-c7ff4f2d855f,1412,,,"[86.3, 62.5]",3857289,45,,,,True,-2.9826398,,,,,"[73.2, 60.4]",,Low Pass,13.267253,,,,Alexis Mac Allister,27886.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,73,Argentina,779,"['ee9495de-1084-4ce6-87e3-84ff5f099d92', 'fe596043-0097-4ba4-8821-0982296b4e97']",42,,,,,,,,,,,,,,,,,Argentina,779,00:45:42.111,Pass,True,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.608267,,,,,,,,,,,,,df0526bb-8d0f-4875-ab17-38afe8c5ffa0,1610,,,"[96.3, 31.3]",3857289,49,,,,,-0.6556956,,Left Foot,,,"[109.3, 21.3]",,Ground Pass,16.40122,,,,Marcos Javier Acuña,19597.0,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,81,Argentina,779,['3d06d78f-9ce9-4f0b-8544-3963dd7eee95'],59,,,,,,,,,,,,,,,,,Argentina,779,00:49:59.082,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.120987,,,,,,,,,,,,,c1e2f536-0c01-409e-9138-33632cb8f0dd,1616,,,"[120.0, 0.1]",3857289,50,,,,,1.7413098,,Left Foot,,,"[114.8, 30.3]",,Low Pass,30.644413,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,82,Argentina,779,['3b10658a-ee92-437c-b373-57ab19ce3714'],25,,,,,,,,,,,,,,,,,Argentina,779,00:50:25.860,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.407471,,,,,,,,,,,,,16cb9217-6e2a-4b2b-9e03-d84426418cc6,1690,,,"[60.7, 15.7]",3857289,46,,,,,-1.0584068,,Left Foot,,,"[67.9, 2.9]",,Ground Pass,14.686048,,,,Lisandro Martínez,27768.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,86,Argentina,779,['8f2cc60b-daa1-4dec-913e-5a9bde0819f5'],0,,,,,,,,,,,,,,,,,Argentina,779,00:01:00.676,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.889868,,,,,,,,,,,,,ccd30b57-f627-4ebb-8186-a71fdf8c132d,1700,,,"[85.1, 17.9]",3857289,46,,,,,1.4288993,,Left Foot,,,"[86.4, 27.0]",,Ground Pass,9.192389,,,,Alexis Mac Allister,27886.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,86,Argentina,779,['7a6d47d3-665e-4b6c-9c34-1406a6abfc78'],9,,,,,,,,,,,,,,,,,Argentina,779,00:01:09.609,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.208831,,,,,,,,,,,,,aae6db4f-2103-4299-8d64-93e7f5fa9a93,1760,,,"[46.7, 65.0]",3857289,47,,,,,-1.20744,,Left Foot,,,"[59.4, 31.6]",,Ground Pass,35.733036,,,,Alexis Mac Allister,27886.0,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,89,Argentina,779,['cfba0ff2-e9e9-41bb-9239-639eceebf91b'],39,,,,,,,,,,,,,,,,,Argentina,779,00:02:39.551,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.143598,,,,,,,,,,,,,042873ab-3c9d-4907-8b5b-4ac13c6105c4,1770,,,"[86.0, 19.3]",3857289,47,,,,,-0.17219082,,Left Foot,,,"[88.3, 18.9]",,Low Pass,2.3345234,,Incomplete,,Alexis Mac Allister,27886.0,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,89,Argentina,779,"['775e1ac9-dac0-468b-9999-2acac4013f6b', 'b1925185-9415-4429-9969-072eb695f1e2', 'd866840c-9e1b-4e8a-a2a9-faf4bc810754']",50,,,,,,,,,,,,,,,,,Argentina,779,00:02:50.507,Pass,True,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.104565,,,,,,,,,,,,,68ed02ee-e3f3-41b8-a540-066b3349e85c,1830,,,"[63.5, 47.6]",3857289,48,,,,,-1.3164283,,Right Foot,,,"[70.0, 22.6]",,Ground Pass,25.831182,,,,Alexis Mac Allister,27886.0,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,89,Argentina,779,['97667d12-bfb1-4535-9401-b86fe0c407a3'],55,,,,,,,,,,,,,,,,,Argentina,779,00:03:55.082,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.717598,,,,,,,,,,,,,f24faf2d-5717-4fdf-af8a-9105c6cffff9,1856,,,"[71.2, 53.4]",3857289,49,,,,,-2.6828954,,Left Foot,,,"[63.1, 49.4]",,Ground Pass,9.033825,,,,Guido Rodríguez,26404.0,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,89,Argentina,779,['7c5e3a33-2f58-4a3a-a87d-8be21bef9741'],17,,,,,,,,,,,,,,,,,Argentina,779,00:04:17.647,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.237295,,,,,,,,,,,,,5c3a8569-c419-4d90-87d9-37ebdad2724b,1994,,,"[55.9, 71.5]",3857289,54,,,,,-2.6199064,,Left Foot,,,"[43.2, 64.2]",,High Pass,14.648549,,,,Nicolás Hernán Otamendi,3090.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,94,Argentina,779,['8dd17d05-7bde-4983-b098-de02a5d0d04b'],21,,,,,,,,,,,,,,,,,Argentina,779,00:09:21.578,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.677916,,,,,,,,,,,,,22357cb0-9f43-4bf9-88b9-45190819d332,2001,,,"[80.8, 77.5]",3857289,54,,,,,-0.70148355,,Left Foot,,,"[92.4, 67.7]",,Ground Pass,15.185519,,,,Gonzalo Ariel Montiel,28263.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,94,Argentina,779,"['4f423693-3306-4f29-bf61-90d02c6a993d', '7699d0a0-d6a9-4d48-86c2-ef25f2362be1']",30,,,,,,,,,,,,,,,,,Argentina,779,00:09:30.287,Pass,True,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.239634,,,,,,,,,,,,,6dea8298-c893-4897-9073-20ebfc824a28,2028,,,"[92.4, 34.3]",3857289,55,,,,,2.6441038,,Left Foot,,,"[77.3, 42.5]",,High Pass,17.18284,,,,Guido Rodríguez,26404.0,,,,,Recovery,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,95,Argentina,779,['5d8f2df3-884c-4ad3-8efe-d2ab73819f0b'],6,,,,,,,,,,,,,,,,,Argentina,779,00:10:06.671,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.973628,,,,,,,,,,,,,b4aae8bf-f2b3-4889-b29e-bcc27ced3b22,2072,,,"[80.8, 72.3]",3857289,55,,,,,0.5355573,,Left Foot,,,"[89.9, 77.7]",,Ground Pass,10.581588,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,97,Argentina,779,['d523a8ec-da41-4844-8c10-a6a157224640'],53,,,,,,,,,,,,,,,,,Argentina,779,00:10:53.520,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.516577,,,,,,,,,,,,,003d7432-73d5-495c-94fe-615acf45f5a4,2085,,,"[90.6, 71.3]",3857289,56,,,,,-2.1409755,,Left Foot,,,"[82.2, 58.2]",,Ground Pass,15.561812,,,,Guido Rodríguez,26404.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,97,Argentina,779,['8820ab7a-790a-4b06-af9d-eca8427d445f'],5,,,,,,,,,,,,,,,,,Argentina,779,00:11:05.447,Pass,,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.643245,,,,,,,,,,,,,e7d6b7e3-7a51-4458-80a0-5c63f57f79ce,2098,,,"[77.7, 52.6]",3857289,56,,,,,-1.5958956,,Left Foot,,,"[77.1, 28.7]",,Ground Pass,23.90753,,,,Lisandro Martínez,27768.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,97,Argentina,779,"['398379c2-a0d9-44d4-99ad-10adf66cda6e', '44c1df06-06ce-4fa8-a18b-3cb0d0348d07']",14,,,,,,,,,,,,,,,,,Argentina,779,00:11:14.892,Pass,True,Mexico,2-0,2022-11-26,,,,,,,,,,,,,,,
